Nodos Aristas Frontera |CMF| Segundos
19 33 19 4 0.00069300000000000
18 32 19 4 0.00001800000000000
17 31 18 4 0.00075600000000000
18 32 19 4 0.00001200000000000
19 33 19 4 0.00001200000000000
18 32 19 4 0.00002400000000000
17 31 18 4 0.00001000000000000
17 31 18 4 0.00001100000000000
17 31 18 4 0.00001200000000000
19 33 19 4 0.00001000000000000
17 31 18 4 0.00001700000000000
20 34 20 4 0.00001300000000000
17 31 18 4 0.00002400000000000
18 32 19 4 0.00001500000000000
19 33 19 4 0.00000900000000000
18 32 19 4 0.00001200000000000
19 33 19 4 0.00000900000000000
18 32 19 4 0.00002200000000000
19 33 19 4 0.00001100000000000
19 33 19 4 0.00001200000000000
20 34 20 4 0.00000800000000000
20 34 20 4 0.00001600000000000
18 32 19 4 0.00001200000000000
19 33 19 4 0.00000900000000000
17 31 18 4 0.00001500000000000
21 46 27 5 0.00001100000000000
18 32 19 4 0.00001700000000000
21 46 27 5 0.00001500000000000
21 46 27 5 0.00001500000000000
21 46 19 2 0.00000900000000000
21 46 27 5 0.00001500000000000
21 46 19 2 0.00000800000000000
20 34 18 2 0.00001300000000000
20 34 20 4 0.00001300000000000
21 46 19 2 0.00001000000000000
20 34 20 4 0.00001400000000000
22 47 28 5 0.00001500000000000
22 47 28 5 0.00003100000000000
18 32 19 4 0.00001700000000000
20 34 20 4 0.00001700000000000
22 47 28 5 0.00001200000000000
21 46 27 5 0.00001400000000000
22 47 28 5 0.00001600000000000
22 47 28 5 0.00001700000000000
23 48 28 5 0.00001500000000000
23 48 28 5 0.00001500000000000
23 48 28 5 0.00001500000000000
23 48 28 5 0.00001600000000000
19 33 19 4 0.00001100000000000
17 31 18 4 0.00001200000000000
24 49 29 5 0.00001500000000000
19 33 19 4 0.00001100000000000
22 47 28 5 0.00001200000000000
22 47 28 5 0.00001500000000000
21 46 27 5 0.00001400000000000
18 32 19 4 0.00002600000000000
20 34 20 4 0.00001500000000000
22 47 28 5 0.00001200000000000
22 47 28 5 0.00001500000000000
23 48 21 2 0.00000900000000000
24 49 22 2 0.00001300000000000
23 48 21 2 0.00001000000000000
24 49 29 5 0.00002300000000000
23 48 28 5 0.00001400000000000
24 49 29 5 0.00002100000000000
24 49 29 5 0.00001900000000000
25 64 38 6 0.00001800000000000
24 49 29 5 0.00001200000000000
25 64 38 6 0.00001700000000000
21 46 27 5 0.00001400000000000
25 64 38 6 0.00001900000000000
26 65 39 6 0.00001800000000000
25 64 38 6 0.00001300000000000
24 49 29 5 0.00002100000000000
26 65 39 6 0.00001400000000000
23 48 28 5 0.00001400000000000
25 64 38 6 0.00002000000000000
26 65 39 6 0.00001900000000000
25 64 38 6 0.00003000000000000
24 49 29 5 0.00002100000000000
22 47 28 5 0.00001800000000000
25 64 23 2 0.00001600000000000
27 66 39 6 0.00001900000000000
23 48 28 5 0.00001900000000000
26 65 39 6 0.00001700000000000
25 64 38 6 0.00001300000000000
27 66 39 6 0.00001900000000000
23 48 28 5 0.00001400000000000
17 31 18 4 0.00001300000000000
27 66 39 6 0.00001800000000000
27 66 39 6 0.00001400000000000
25 64 38 6 0.00001700000000000
27 66 39 6 0.00001600000000000
26 65 39 6 0.00001400000000000
26 65 24 2 0.00001200000000000
28 67 40 6 0.00002100000000000
28 67 40 6 0.00001600000000000
28 67 40 6 0.00002000000000000
27 66 39 6 0.00001500000000000
27 66 39 6 0.00002000000000000
27 66 39 6 0.00001900000000000
27 66 39 6 0.00002000000000000
28 67 40 6 0.00001800000000000
28 67 26 2 0.00000900000000000
28 67 26 2 0.00001300000000000
29 85 51 7 0.00002800000000000
27 66 39 6 0.00001900000000000
28 67 40 6 0.00001600000000000
29 85 51 7 0.00002400000000000
29 85 51 7 0.00003000000000000
26 65 39 6 0.00001500000000000
29 85 51 7 0.00002800000000000
20 34 20 4 0.00001900000000000
29 85 51 7 0.00003100000000000
26 65 39 6 0.00002000000000000
29 85 51 7 0.00001700000000000
28 67 40 6 0.00001900000000000
30 86 52 7 0.00001900000000000
24 49 22 2 0.00001600000000000
28 67 40 6 0.00002000000000000
29 85 51 7 0.00002600000000000
30 86 52 7 0.00003000000000000
30 86 52 7 0.00002400000000000
29 85 51 7 0.00003100000000000
31 87 52 7 0.00002400000000000
30 86 52 7 0.00001800000000000
25 64 38 6 0.00001700000000000
29 85 27 2 0.00003000000000000
20 34 20 4 0.00001500000000000
30 86 52 7 0.00001800000000000
29 85 51 7 0.00002900000000000
30 86 52 7 0.00002300000000000
31 87 52 7 0.00002400000000000
30 86 52 7 0.00002300000000000
31 87 52 7 0.00001900000000000
