Nodos Aristas Frontera |CMF| Segundos
4000 3999 3999 1 0.58437600000000001
3500 3499 3499 1 0.41208800000000001
3500 3499 3499 1 0.41147600000000001
3500 3499 3499 1 0.41124699999999997
3500 3499 3499 1 0.41173199999999999
3500 3499 3499 1 0.41341200000000000
3500 3499 3499 1 0.41303699999999999
3500 3499 3499 1 0.46316000000000002
3500 3499 3499 1 0.46805600000000003
3500 3499 3499 1 0.46789999999999998
3500 3499 3499 1 0.46938299999999999
4000 3999 3999 1 0.53190899999999997
4000 3999 3999 1 0.53252900000000003
4000 3999 3999 1 0.53302600000000000
4000 3999 3999 1 0.53340500000000002
4000 3999 3999 1 0.53343900000000000
4000 3999 3999 1 0.58266399999999996
4000 3999 3999 1 0.58893700000000004
4000 3999 3999 1 0.59028899999999995
4000 3999 3999 1 0.59188799999999997
4500 4499 4499 1 0.78407400000000005
4500 4499 4499 1 0.79496900000000004
4500 4499 4499 1 0.79551099999999997
4500 4499 4499 1 0.79654800000000003
4500 4499 4499 1 0.71619500000000003
4500 4499 4499 1 0.71217500000000000
4500 4499 4499 1 0.71081000000000005
4500 4499 4499 1 0.71215099999999998
4500 4499 4499 1 0.70736500000000002
4500 4499 4499 1 0.71204199999999995
5000 4999 4999 1 0.89487099999999997
5000 4999 4999 1 0.88630100000000001
5000 4999 4999 1 0.88784799999999997
5000 4999 4999 1 0.88833300000000004
5000 4999 4999 1 0.89686399999999999
5000 4999 4999 1 0.89298599999999995
5000 4999 4999 1 0.89493999999999996
5000 4999 4999 1 0.89026000000000005
5000 4999 4999 1 0.89339199999999996
5000 4999 4999 1 0.89434800000000003
5500 5499 5499 1 1.08093799999999995
5500 5499 5499 1 1.08816800000000002
5500 5499 5499 1 1.08879499999999996
5500 5499 5499 1 1.09293700000000005
5500 5499 5499 1 1.09331800000000001
5500 5499 5499 1 1.09501000000000004
5500 5499 5499 1 1.09940400000000005
5500 5499 5499 1 1.10129000000000010
5500 5499 5499 1 1.10254699999999994
5500 5499 5499 1 1.09966699999999995
6000 5999 5999 1 1.32062900000000005
6000 5999 5999 1 1.32371900000000009
6000 5999 5999 1 1.31734200000000001
6000 5999 5999 1 1.32728200000000007
6000 5999 5999 1 1.32818900000000006
6000 5999 5999 1 1.31616399999999989
6000 5999 5999 1 1.34541899999999992
6000 5999 5999 1 1.31708500000000006
6000 5999 5999 1 1.32220399999999993
6000 5999 5999 1 1.32694399999999990
6500 6499 6499 1 1.57246299999999994
6500 6499 6499 1 1.57400099999999998
6500 6499 6499 1 1.57508300000000001
6500 6499 6499 1 1.58091000000000004
6500 6499 6499 1 1.58864899999999998
6500 6499 6499 1 1.59542899999999999
6500 6499 6499 1 1.60454500000000011
6500 6499 6499 1 1.61466899999999991
6500 6499 6499 1 1.57383500000000009
6500 6499 6499 1 1.59366900000000000
7000 6999 6999 1 1.94068200000000002
7000 6999 6999 1 1.85780900000000004
7000 6999 6999 1 2.04907700000000004
7000 6999 6999 1 1.86213199999999990
7000 6999 6999 1 1.85578299999999996
7000 6999 6999 1 1.86014699999999999
7000 6999 6999 1 1.84390900000000002
7000 6999 6999 1 1.86105900000000002
7000 6999 6999 1 1.86631700000000000
7000 6999 6999 1 1.85070599999999996
7500 7499 7499 1 2.16883299999999979
7500 7499 7499 1 2.16305000000000014
7500 7499 7499 1 2.16035800000000000
7500 7499 7499 1 2.15997199999999978
7500 7499 7499 1 2.16120899999999994
7500 7499 7499 1 2.16438499999999978
7500 7499 7499 1 2.16078100000000006
7500 7499 7499 1 2.17087100000000000
7500 7499 7499 1 2.17126500000000000
7500 7499 7499 1 2.16577300000000017
8000 7999 7999 1 2.49118299999999993
8000 7999 7999 1 2.48516199999999987
8000 7999 7999 1 2.47313399999999994
8000 7999 7999 1 2.48469100000000021
8000 7999 7999 1 2.50156499999999982
8000 7999 7999 1 2.49716600000000000
8000 7999 7999 1 2.50756099999999993
8000 7999 7999 1 2.58572300000000022
8000 7999 7999 1 2.51633299999999993
8000 7999 7999 1 2.50441899999999995
8500 8499 8499 1 3.02087100000000008
8500 8499 8499 1 2.95740999999999987
8500 8499 8499 1 3.12968599999999997
8500 8499 8499 1 3.00558000000000014
8500 8499 8499 1 2.98938600000000010
8500 8499 8499 1 3.02176100000000014
8500 8499 8499 1 3.10387199999999996
8500 8499 8499 1 3.11938000000000004
8500 8499 8499 1 2.97903099999999998
8500 8499 8499 1 2.99316700000000013
9000 8999 8999 1 3.42708900000000005
9000 8999 8999 1 3.51605500000000015
9000 8999 8999 1 3.44531499999999991
9000 8999 8999 1 3.97497100000000003
9000 8999 8999 1 3.59666400000000008
9000 8999 8999 1 3.82739399999999996
9000 8999 8999 1 4.41583699999999979
9000 8999 8999 1 3.56806400000000012
9000 8999 8999 1 4.37752300000000005
9500 9499 9499 1 3.89081099999999980
9500 9499 9499 1 4.00307800000000036
9000 8999 8999 1 4.21591100000000019
9500 9499 9499 1 3.87823299999999982
9500 9499 9499 1 3.90601399999999988
9500 9499 9499 1 3.87318499999999988
9500 9499 9499 1 3.84793699999999994
9500 9499 9499 1 4.06362100000000037
9500 9499 9499 1 4.15586400000000022
9500 9499 9499 1 3.82059799999999994
9500 9499 9499 1 3.82546700000000017
10000 9999 9999 1 4.21929300000000040
10000 9999 9999 1 4.39385400000000015
10000 9999 9999 1 4.24582200000000043
10000 9999 9999 1 4.26882800000000007
10000 9999 9999 1 4.22016599999999986
10000 9999 9999 1 4.28871800000000025
10000 9999 9999 1 4.14615799999999979
10000 9999 9999 1 4.25454099999999968
10000 9999 9999 1 4.18282400000000010
10000 9999 9999 1 4.16792500000000032
